OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,PaymentID,PaymentDate,PaymentStatus,ProductName,Category,UnitPrice
545936,101223,2026-03-25,2001,2.0,0.0,Gateway,Completed,64.0,Shiraz,2024-12-14,New,845936,2026-03-25,Paid,Wireless Mouse,Electronics,18.0
545937,105560,2025-10-14,2008,1.0,0.05,Wallet,Completed,24.0,Ahvaz,2023-12-17,New,845937,2025-10-14,Paid,Phone Case,Accessories,14.0
545938,102428,2025-12-05,2002,1.0,0.0,Gateway,Completed,36.0,Tehran,2023-01-02,Regular,845938,2025-12-05,Paid,Mechanical Keyboard,Electronics,62.0
545939,101612,2025-03-12,2001,1.0,0.05,Gateway,Completed,24.0,Tehran,2025-06-02,New,845939,2025-03-12,Paid,Wireless Mouse,Electronics,18.0
545940,107087,2025-03-09,2002,1.0,0.05,Gateway,Completed,39.0,Tabriz,2025-12-09,VIP,845940,2025-03-09,Paid,Mechanical Keyboard,Electronics,62.0
545941,108684,2024-04-13,2007,2.0,0.0,Gateway,Returned,23.0,Karaj,2024-07-24,New,845941,2024-04-13,Paid,Headphones,Electronics,75.0
545942,105346,2026-04-08,2017,3.0,0.2,CardToCard,Completed,37.0,Ahvaz,2024-03-07,New,845942,2026-04-08,Paid,HDMI Cable,Accessories,11.0
545943,106452,2024-12-02,2007,1.0,0.3,Gateway,Completed,56.0,Kerman,2025-05-20,VIP,845943,2024-12-02,Paid,Headphones,Electronics,75.0
545944,100768,2025-05-08,2013,2.0,0.05,CardToCard,Completed,41.0,Tabriz,2025-06-28,New,845944,2025-05-08,Paid,Notebook,Stationery,7.0
545945,109538,2024-03-03,2015,3.0,0.05,Wallet,Completed,28.0,Kerman,2025-05-03,New,845945,2024-03-03,Paid,Bluetooth Speaker,Electronics,58.0
545946,109012,2024-06-20,2009,3.0,0.05,Gateway,Completed,37.0,Isfahan,2024-07-29,New,845946,2024-06-20,Paid,Smart Watch,Wearables,120.0
545947,109531,2026-01-21,2010,5.0,0.05,Gateway,Completed,50.0,Tehran,2024-02-28,Regular,845947,2026-01-21,Paid,Fitness Band,Wearables,55.0
545948,106646,2025-01-12,2011,1.0,0.15,Wallet,Completed,51.0,Tehran,2025-06-14,Regular,845948,2025-01-12,Paid,Desk Lamp,Home Office,32.0
545949,107208,2024-11-28,2002,4.0,0.0,CardToCard,Completed,28.0,Mashhad,2024-12-28,Regular,845949,2024-11-28,Paid,Mechanical Keyboard,Electronics,62.0
545950,100161,2024-08-15,2020,2.0,0.05,Gateway,Cancelled,,Kerman,2025-05-23,Regular,845950,2024-08-15,Paid,Gaming Controller,Gaming,68.0
545951,103282,2026-05-10,2008,1.0,0.05,CardToCard,Completed,54.0,Shiraz,2024-04-16,Regular,845951,2026-05-10,Paid,Phone Case,Accessories,14.0
545952,102692,2025-08-06,2001,1.0,0.0,Gateway,Completed,47.0,,2023-02-13,Regular,845952,2025-08-06,Paid,Wireless Mouse,Electronics,18.0
545953,104012,2025-03-02,2008,1.0,0.15,Gateway,Completed,60.0,Karaj,2023-07-29,New,845953,2025-03-02,Paid,Phone Case,Accessories,14.0
545954,109814,2026-05-04,2002,2.0,0.15,Gateway,Completed,60.0,Tehran,2024-11-08,Regular,845954,2026-05-04,Paid,Mechanical Keyboard,Electronics,62.0
545955,103312,2025-05-11,2017,2.0,0.0,Cash,Completed,,Mashhad,2025-05-10,Regular,845955,2025-05-11,Paid,HDMI Cable,Accessories,11.0
545956,104328,2026-04-03,2003,1.0,0.05,Wallet,Completed,38.0,Tehran,2023-03-04,Regular,845956,2026-04-03,Paid,USB-C Cable,Accessories,9.0
545957,108488,2024-05-18,2011,2.0,0.05,CardToCard,Completed,42.0,Tehran,2025-05-01,Regular,845957,2024-05-18,Paid,Desk Lamp,Home Office,32.0
545958,102193,2024-12-20,2004,1.0,0.0,Wallet,Completed,31.0,Shiraz,2023-01-07,New,845958,2024-12-20,Paid,Power Bank,Electronics,35.0
545959,102693,2025-04-17,2003,2.0,0.05,Gateway,Completed,61.0,Mashhad,2023-08-29,Regular,845959,2025-04-17,Paid,USB-C Cable,Accessories,9.0
545960,101774,2024-06-03,2018,3.0,0.2,CardToCard,Completed,,Kerman,2025-10-17,New,845960,2024-06-03,Paid,Microphone,Electronics,85.0
545961,104998,2025-07-02,2014,3.0,0.2,Wallet,Completed,57.0,Tehran,2023-04-28,Regular,845961,2025-07-02,Paid,Backpack,Accessories,42.0
545962,101266,2025-09-28,2003,4.0,0.05,Gateway,Completed,19.0,Ahvaz,2023-05-27,Regular,845962,2025-09-28,Paid,USB-C Cable,Accessories,9.0
545963,109214,2024-07-25,2005,1.0,0.05,Gateway,Completed,59.0,Tehran,2025-11-08,Regular,845963,2024-07-25,Paid,Laptop Stand,Accessories,28.0
545964,107033,2024-12-05,2008,1.0,0.1,Cash,Completed,61.0,Karaj,2024-02-23,Regular,845964,2024-12-05,Paid,Phone Case,Accessories,14.0
545965,101609,2026-03-31,2001,1.0,0.1,Gateway,Completed,29.0,Tehran,2025-09-11,Regular,845965,2026-03-31,Paid,Wireless Mouse,Electronics,18.0
545966,107131,2025-05-24,2007,4.0,0.05,Gateway,Completed,33.0,Shiraz,2025-06-05,Regular,845966,2025-05-24,Paid,Headphones,Electronics,75.0
545967,103232,2025-08-24,2017,1.0,0.0,Wallet,Completed,28.0,Tehran,2025-06-20,Regular,845967,2025-08-24,Failed,HDMI Cable,Accessories,11.0
545968,107078,2025-11-18,2017,1.0,0.2,Wallet,Completed,25.0,Kerman,2024-12-30,Regular,845968,2025-11-18,Paid,HDMI Cable,Accessories,11.0
545969,109069,2024-07-09,2007,3.0,0.05,CardToCard,Completed,42.0,Tabriz,2023-06-14,VIP,845969,2024-07-09,Failed,Headphones,Electronics,75.0
545970,109053,2025-09-12,2018,2.0,0.0,Wallet,Completed,20.0,Kerman,2023-06-06,New,845970,2025-09-12,Paid,Microphone,Electronics,85.0
545971,107945,2026-02-06,2005,1.0,0.1,Gateway,Completed,65.0,Shiraz,2024-05-05,New,845971,2026-02-06,Paid,Laptop Stand,Accessories,28.0
545972,108693,2026-05-02,2008,3.0,0.05,Cash,Completed,65.0,Tehran,2024-06-01,New,845972,2026-05-02,Paid,Phone Case,Accessories,14.0
545973,100407,2024-03-26,2014,1.0,0.15,Gateway,Completed,38.0,Mashhad,2024-12-26,Regular,845973,2024-03-26,Refunded,Backpack,Accessories,42.0
545974,100617,2024-06-29,2017,1.0,0.15,CardToCard,Completed,,Isfahan,2024-12-23,Regular,845974,2024-06-29,Paid,HDMI Cable,Accessories,11.0
545975,100951,2024-01-06,2002,1.0,0.05,Gateway,Completed,22.0,Mashhad,2024-03-07,VIP,845975,2024-01-06,Paid,Mechanical Keyboard,Electronics,62.0
545976,101725,2024-12-08,2004,1.0,0.1,Gateway,Completed,43.0,Isfahan,2023-05-13,New,845976,2024-12-08,Paid,Power Bank,Electronics,35.0
545977,106404,2024-09-17,2006,2.0,0.1,Gateway,Completed,62.0,Tehran,2023-12-02,Regular,845977,2024-09-17,Paid,Webcam,Electronics,48.0
545978,101404,2025-05-22,2008,5.0,0.2,Cash,Completed,33.0,Shiraz,2025-10-21,Regular,845978,2025-05-22,Paid,Phone Case,Accessories,14.0
545979,103619,2024-07-30,2017,1.0,0.3,CardToCard,Completed,38.0,Tehran,2023-08-13,Regular,845979,2024-07-30,Paid,HDMI Cable,Accessories,11.0
545980,103486,2025-08-27,2006,1.0,0.1,Gateway,Completed,19.0,Ahvaz,2025-08-29,Regular,845980,2025-08-27,Paid,Webcam,Electronics,48.0
545981,102246,2026-05-10,2019,3.0,0.0,Gateway,Completed,57.0,Kerman,2023-02-02,New,845981,2026-05-10,Paid,Tablet,Electronics,260.0
545982,103628,2024-03-28,2002,3.0,0.0,Gateway,Completed,29.0,Rasht,2024-09-13,New,845982,2024-03-28,Paid,Mechanical Keyboard,Electronics,62.0
545983,104844,2024-07-04,2015,1.0,0.05,Gateway,Completed,27.0,Tabriz,2024-11-27,Regular,845983,2024-07-04,Paid,Bluetooth Speaker,Electronics,58.0
545984,108508,2024-06-16,2010,2.0,0.05,CardToCard,Completed,43.0,Qom,2024-03-03,Regular,845984,2024-06-16,Paid,Fitness Band,Wearables,55.0
545985,100901,2026-06-04,2013,2.0,0.05,Wallet,Completed,18.0,Ahvaz,2023-12-25,Regular,845985,2026-06-04,Paid,Notebook,Stationery,7.0
545986,105099,2025-05-17,2007,1.0,0.1,Wallet,Completed,63.0,Tehran,2023-06-07,New,845986,2025-05-17,Paid,Headphones,Electronics,75.0
545987,104622,2024-09-26,2003,1.0,0.0,Gateway,Completed,65.0,Karaj,2025-02-12,New,845987,2024-09-26,Paid,USB-C Cable,Accessories,9.0
545988,107032,2024-11-24,2003,1.0,0.0,Wallet,Completed,54.0,Tabriz,2025-04-12,Regular,845988,2024-11-24,Paid,USB-C Cable,Accessories,9.0
545989,101855,2025-12-03,2003,1.0,0.0,Gateway,Completed,23.0,Tehran,2025-10-26,New,845989,2025-12-03,Paid,USB-C Cable,Accessories,9.0
545990,101285,2025-10-12,2013,4.0,0.0,CardToCard,Completed,36.0,Ahvaz,2024-04-01,Regular,845990,2025-10-12,Paid,Notebook,Stationery,7.0
545991,104668,2024-12-27,2005,1.0,0.0,Gateway,Completed,24.0,Kerman,2025-07-08,Regular,845991,2024-12-27,Paid,Laptop Stand,Accessories,28.0
545992,101440,2024-09-03,2007,1.0,0.0,CardToCard,Completed,63.0,Shiraz,2025-01-06,Regular,845992,2024-09-03,Paid,Headphones,Electronics,75.0
545993,102449,2026-05-08,2013,1.0,0.15,Cash,Cancelled,55.0,Isfahan,2024-08-20,New,845993,2026-05-08,Paid,Notebook,Stationery,7.0
545994,100772,2025-12-23,2005,1.0,0.0,Wallet,Cancelled,65.0,Ahvaz,2024-09-27,New,845994,2025-12-23,Paid,Laptop Stand,Accessories,28.0
545995,106413,2024-01-06,2016,1.0,0.15,Gateway,Completed,22.0,Qom,2023-01-23,Regular,845995,2024-01-06,Paid,Monitor,Electronics,21.0
545996,101696,2025-03-16,2007,1.0,0.0,Gateway,Completed,50.0,Tehran,2023-07-29,Regular,845996,2025-03-16,Paid,Headphones,Electronics,75.0
545997,104173,2024-02-07,2010,2.0,0.0,Cash,Completed,42.0,Tehran,2025-10-03,Regular,845997,2024-02-07,Paid,Fitness Band,Wearables,55.0
545998,102481,2025-04-18,2002,2.0,0.2,Wallet,Completed,49.0,Isfahan,2023-04-15,Regular,845998,2025-04-18,Failed,Mechanical Keyboard,Electronics,62.0
545999,108736,2026-04-19,2001,4.0,0.15,CardToCard,Completed,46.0,Qom,2025-09-05,New,845999,2026-04-19,Paid,Wireless Mouse,Electronics,18.0
546000,105737,2024-01-18,2017,2.0,0.0,Gateway,Completed,32.0,Mashhad,2023-03-02,Regular,846000,2024-01-18,Paid,HDMI Cable,Accessories,11.0
546001,105241,2024-09-21,2008,1.0,0.05,CardToCard,Completed,34.0,Mashhad,2023-06-07,Regular,846001,2024-09-21,Paid,Phone Case,Accessories,14.0
546002,106599,2025-03-10,2008,1.0,0.1,Gateway,Completed,24.0,Karaj,2023-04-14,VIP,846002,2025-03-10,Paid,Phone Case,Accessories,14.0
546003,102196,2024-08-09,2001,3.0,0.15,Gateway,Completed,57.0,Kerman,2023-03-30,VIP,846003,2024-08-09,Paid,Wireless Mouse,Electronics,18.0
546004,107484,2024-04-14,2006,4.0,0.05,Cash,Completed,27.0,Qom,2023-02-01,New,846004,2024-04-14,Paid,Webcam,Electronics,48.0
546005,103397,2024-08-22,2015,3.0,0.0,Gateway,Cancelled,39.0,Shiraz,2025-05-20,Regular,846005,2024-08-22,Paid,Bluetooth Speaker,Electronics,58.0
546006,107762,2024-11-30,2013,3.0,0.0,Gateway,Completed,52.0,Shiraz,2024-01-07,New,846006,2024-11-30,Refunded,Notebook,Stationery,7.0
546007,105302,2024-09-26,2003,4.0,0.05,Wallet,Returned,65.0,Shiraz,2023-02-28,Regular,846007,2024-09-26,Paid,USB-C Cable,Accessories,9.0
546008,101920,2026-06-23,2003,1.0,0.15,Gateway,Completed,43.0,Shiraz,2023-05-17,VIP,846008,2026-06-23,Paid,USB-C Cable,Accessories,9.0
546009,103501,2026-05-13,2013,1.0,0.1,Gateway,Completed,20.0,Tehran,2024-08-21,Regular,846009,2026-05-13,Paid,Notebook,Stationery,7.0
546010,100745,2025-07-01,2008,2.0,0.0,Gateway,Completed,56.0,Karaj,2025-06-22,New,846010,2025-07-01,Paid,Phone Case,Accessories,14.0
546011,102705,2024-02-17,2001,1.0,0.05,Cash,Completed,21.0,Isfahan,2024-12-23,Regular,846011,2024-02-17,Paid,Wireless Mouse,Electronics,18.0
546012,104089,2024-03-08,2014,4.0,0.05,Gateway,Completed,65.0,Shiraz,2023-10-03,New,846012,2024-03-08,Paid,Backpack,Accessories,42.0
546013,105251,2025-08-27,2005,1.0,0.0,CardToCard,Completed,25.0,Qom,2023-04-01,VIP,846013,2025-08-27,Paid,Laptop Stand,Accessories,28.0
546014,109490,2025-07-31,2001,2.0,0.05,Cash,Completed,21.0,Tehran,2023-09-07,New,846014,2025-07-31,Paid,Wireless Mouse,Electronics,18.0
546015,103156,2024-06-04,2003,3.0,0.0,CardToCard,Completed,58.0,Kerman,2023-04-02,Regular,846015,2024-06-04,Paid,USB-C Cable,Accessories,9.0
546016,104960,2026-02-03,2013,2.0,0.0,Wallet,Completed,63.0,Mashhad,2024-10-26,New,846016,2026-02-03,Paid,Notebook,Stationery,7.0
546017,100539,2025-09-13,2005,5.0,0.05,Gateway,Completed,43.0,Mashhad,2023-06-09,Regular,846017,2025-09-13,Paid,Laptop Stand,Accessories,28.0
546018,107985,2024-06-23,2010,3.0,0.15,Wallet,Completed,52.0,Mashhad,2023-12-25,Regular,846018,2024-06-23,Paid,Fitness Band,Wearables,55.0
546019,103252,2026-03-02,2007,3.0,0.0,CardToCard,Completed,53.0,Tehran,2025-02-04,VIP,846019,2026-03-02,Paid,Headphones,Electronics,75.0
546020,108952,2025-09-28,2008,1.0,0.0,CardToCard,Completed,49.0,Qom,2025-07-31,Regular,846020,2025-09-28,Refunded,Phone Case,Accessories,14.0
546021,103415,2026-03-06,2019,1.0,0.0,Gateway,Completed,46.0,Tehran,2025-11-08,Regular,846021,2026-03-06,Paid,Tablet,Electronics,260.0
546022,105482,2026-02-12,2003,3.0,0.05,Cash,Completed,22.0,Tehran,2023-07-16,New,846022,2026-02-12,Paid,USB-C Cable,Accessories,9.0
546023,109282,2024-01-04,2001,4.0,0.0,CardToCard,Completed,27.0,Tehran,2023-10-16,Regular,846023,2024-01-04,Paid,Wireless Mouse,Electronics,18.0
546024,102147,2025-04-10,2012,1.0,0.15,Gateway,Completed,26.0,Mashhad,2023-07-12,Regular,846024,2025-04-10,Paid,Office Chair,Home Office,180.0
546025,106289,2024-03-28,2003,3.0,0.1,Wallet,Completed,31.0,Isfahan,2024-08-18,Regular,846025,2024-03-28,Paid,USB-C Cable,Accessories,9.0
546026,107571,2024-10-21,2008,1.0,0.05,Gateway,Completed,51.0,Tabriz,2025-03-01,Regular,846026,2024-10-21,Paid,Phone Case,Accessories,14.0
546027,106575,2024-09-14,2001,3.0,0.15,Gateway,Completed,24.0,Qom,2024-01-18,New,846027,2024-09-14,Paid,Wireless Mouse,Electronics,18.0
546028,105941,2025-03-18,2020,1.0,0.0,Gateway,Completed,30.0,Tabriz,2023-08-24,Regular,846028,2025-03-18,Paid,Gaming Controller,Gaming,68.0
546029,101911,2026-01-01,2016,3.0,0.3,CardToCard,Completed,21.0,Karaj,2023-05-22,Regular,846029,2026-01-01,Paid,Monitor,Electronics,21.0
546030,109657,2024-05-05,2014,1.0,0.2,Gateway,Completed,58.0,Kerman,2023-09-18,Regular,846030,2024-05-05,Paid,Backpack,Accessories,42.0
546031,105976,2025-02-07,2013,2.0,0.1,CardToCard,Completed,44.0,Tehran,2023-10-31,Regular,846031,2025-02-07,Paid,Notebook,Stationery,7.0
546032,105971,2026-01-07,2010,1.0,0.15,Cash,Completed,53.0,Shiraz,2025-02-27,New,846032,2026-01-07,Paid,Fitness Band,Wearables,55.0
546033,103892,2025-02-08,2018,1.0,0.0,Wallet,Completed,62.0,Karaj,2025-07-15,New,846033,2025-02-08,Paid,Microphone,Electronics,85.0
546034,109124,2024-08-20,2013,2.0,0.05,Gateway,Completed,29.0,Shiraz,2025-05-07,New,846034,2024-08-20,Failed,Notebook,Stationery,7.0
546035,102957,2025-04-29,2018,1.0,0.0,Gateway,Completed,22.0,Mashhad,2023-01-22,Regular,846035,2025-04-29,Paid,Microphone,Electronics,85.0
546036,104435,2024-01-15,2008,2.0,0.2,Gateway,Completed,46.0,Karaj,2023-02-19,New,846036,2024-01-15,Paid,Phone Case,Accessories,14.0
546037,105701,2025-01-27,2013,1.0,0.0,CardToCard,Completed,47.0,Karaj,2025-05-09,Regular,846037,2025-01-27,Paid,Notebook,Stationery,7.0
546038,109895,2025-03-29,2001,1.0,0.0,CardToCard,Completed,40.0,Isfahan,2025-02-26,Regular,846038,2025-03-29,Paid,Wireless Mouse,Electronics,18.0
546039,106394,2024-07-09,2010,3.0,0.0,CardToCard,Completed,44.0,Isfahan,2023-02-14,Regular,846039,2024-07-09,Paid,Fitness Band,Wearables,55.0
546040,104286,2024-08-05,2015,1.0,0.0,Gateway,Completed,54.0,Tehran,2024-08-03,Regular,846040,2024-08-05,Paid,Bluetooth Speaker,Electronics,58.0
546041,108844,2024-03-30,2008,2.0,0.1,CardToCard,Completed,26.0,Tabriz,2025-06-08,New,846041,2024-03-30,Paid,Phone Case,Accessories,14.0
546042,102209,2026-02-15,2017,3.0,0.15,Gateway,Completed,29.0,Tehran,2024-06-02,New,846042,2026-02-15,Paid,HDMI Cable,Accessories,11.0
546043,100190,2024-02-12,2005,2.0,0.0,Cash,Cancelled,32.0,Shiraz,2024-09-20,Regular,846043,2024-02-12,Paid,Laptop Stand,Accessories,28.0
546044,105187,2026-02-13,2014,2.0,0.0,CardToCard,Completed,59.0,Shiraz,2024-09-27,New,846044,2026-02-13,Paid,Backpack,Accessories,42.0
546045,101195,2026-05-11,2003,1.0,0.15,Wallet,Completed,43.0,Tehran,2024-12-12,New,846045,2026-05-11,Paid,USB-C Cable,Accessories,9.0
546046,100166,2025-05-11,2003,3.0,0.0,Gateway,Completed,57.0,Karaj,2023-12-23,Regular,846046,2025-05-11,Paid,USB-C Cable,Accessories,9.0
546047,105426,2026-02-13,2001,1.0,0.05,Wallet,Completed,29.0,Isfahan,2025-12-05,New,846047,2026-02-13,Paid,Wireless Mouse,Electronics,18.0
546048,107315,2025-03-25,2020,3.0,0.1,Wallet,Completed,60.0,Tabriz,2023-09-11,VIP,846048,2025-03-25,Paid,Gaming Controller,Gaming,68.0
546049,107260,2024-01-30,2017,1.0,0.0,Gateway,Completed,27.0,Karaj,2025-05-31,VIP,846049,2024-01-30,Paid,HDMI Cable,Accessories,11.0
546050,107244,2024-08-02,2004,1.0,0.0,Gateway,Completed,31.0,Qom,2025-06-11,New,846050,2024-08-02,Paid,Power Bank,Electronics,35.0
546051,105436,2026-05-25,2005,2.0,0.1,Gateway,Completed,65.0,Kerman,2024-09-08,VIP,846051,2026-05-25,Paid,Laptop Stand,Accessories,28.0
546052,108653,2025-12-03,2011,4.0,0.2,Gateway,Cancelled,33.0,Tehran,2023-01-29,New,846052,2025-12-03,Paid,Desk Lamp,Home Office,32.0
546053,104049,2026-06-09,2015,1.0,0.15,Wallet,Completed,34.0,Kerman,2025-01-26,New,846053,2026-06-09,Paid,Bluetooth Speaker,Electronics,58.0
546054,107203,2025-01-04,2015,3.0,0.0,Cash,Completed,30.0,Tabriz,2024-05-24,New,846054,2025-01-04,Paid,Bluetooth Speaker,Electronics,58.0
546055,100549,2024-07-15,2004,4.0,0.0,Gateway,Completed,42.0,Tabriz,2025-12-07,Regular,846055,2024-07-15,Paid,Power Bank,Electronics,35.0
546056,100361,2024-08-17,2015,1.0,0.1,Cash,Completed,58.0,Tabriz,2023-11-22,New,846056,2024-08-17,Paid,Bluetooth Speaker,Electronics,58.0
546057,102238,2025-12-14,2001,1.0,0.0,Gateway,Completed,30.0,Tabriz,2025-10-14,New,846057,2025-12-14,Paid,Wireless Mouse,Electronics,18.0
546058,108888,2024-06-23,2006,1.0,0.15,CardToCard,Completed,61.0,Rasht,2024-08-15,New,846058,2024-06-23,Paid,Webcam,Electronics,48.0
546059,105093,2025-06-09,2011,1.0,0.1,Gateway,Completed,20.0,Tehran,2024-08-03,Regular,846059,2025-06-09,Paid,Desk Lamp,Home Office,32.0
546060,105340,2026-02-23,2014,1.0,0.0,Gateway,Completed,40.0,Karaj,2024-12-28,Regular,846060,2026-02-23,Paid,Backpack,Accessories,42.0
546061,100729,2025-12-05,2013,4.0,0.05,Cash,Completed,41.0,Rasht,2023-01-23,VIP,846061,2025-12-05,Paid,Notebook,Stationery,7.0
546062,106091,2024-12-31,2003,1.0,0.1,Wallet,Completed,28.0,Shiraz,2024-05-21,New,846062,2024-12-31,Paid,USB-C Cable,Accessories,9.0
546063,109545,2024-12-02,2008,1.0,,Wallet,Cancelled,49.0,Tehran,2024-10-07,VIP,846063,2024-12-02,Paid,Phone Case,Accessories,14.0
546064,104142,2025-05-28,2016,3.0,0.1,Gateway,Completed,59.0,,2025-12-25,VIP,846064,2025-05-28,Paid,Monitor,Electronics,21.0
546065,103093,2025-01-12,2015,4.0,0.0,Gateway,Completed,52.0,,2024-06-20,New,846065,2025-01-12,Paid,Bluetooth Speaker,Electronics,58.0
546066,104251,2024-08-25,2004,1.0,0.1,Gateway,Completed,38.0,Tehran,2023-07-01,Regular,846066,2024-08-25,Paid,Power Bank,Electronics,35.0
546067,103764,2024-04-07,2002,1.0,0.1,CardToCard,Completed,48.0,Tabriz,2023-02-11,New,846067,2024-04-07,Paid,Mechanical Keyboard,Electronics,62.0
546068,103783,2024-09-26,2001,2.0,0.1,Gateway,Completed,23.0,Kerman,2025-10-01,New,846068,2024-09-26,Paid,Wireless Mouse,Electronics,18.0
546069,109681,2024-05-01,2006,2.0,0.0,Gateway,Completed,18.0,Ahvaz,2023-09-13,New,846069,2024-05-01,Paid,Webcam,Electronics,48.0
546070,107957,2024-02-24,2004,3.0,0.0,Gateway,Completed,50.0,Tehran,2025-05-04,New,846070,2024-02-24,Paid,Power Bank,Electronics,35.0
546071,106265,2026-02-18,2007,1.0,0.15,Gateway,Completed,43.0,Tehran,2023-08-11,Regular,846071,2026-02-18,Paid,Headphones,Electronics,75.0
546072,100030,2025-07-24,2002,1.0,0.05,Gateway,Completed,39.0,Tehran,2024-04-21,New,846072,2025-07-24,Paid,Mechanical Keyboard,Electronics,62.0
546073,104720,2026-05-16,2008,1.0,0.1,Gateway,Completed,25.0,Tehran,2025-08-21,New,846073,2026-05-16,Paid,Phone Case,Accessories,14.0
546074,101816,2025-10-07,2001,1.0,0.15,CardToCard,Completed,23.0,Tehran,2023-07-02,Regular,846074,2025-10-07,Paid,Wireless Mouse,Electronics,18.0
546075,100856,2025-09-23,2001,3.0,0.15,Wallet,Completed,58.0,Qom,2025-03-01,Regular,846075,2025-09-23,Paid,Wireless Mouse,Electronics,18.0
546076,107484,2025-02-16,2010,2.0,0.05,Gateway,Completed,27.0,Qom,2023-02-01,New,846076,2025-02-16,Paid,Fitness Band,Wearables,55.0
546077,104375,2025-06-19,2016,2.0,0.15,CardToCard,Completed,32.0,Shiraz,2025-03-05,Regular,846077,2025-06-19,Paid,Monitor,Electronics,21.0
546078,104087,2024-03-23,2002,2.0,0.3,Gateway,Completed,30.0,Tehran,2024-10-07,New,846078,2024-03-23,Paid,Mechanical Keyboard,Electronics,62.0
546079,105827,2025-07-27,2005,2.0,0.05,Gateway,Completed,25.0,Karaj,2023-03-09,New,846079,2025-07-27,Paid,Laptop Stand,Accessories,28.0
546080,104238,2025-07-09,2011,1.0,0.3,Gateway,Completed,23.0,Karaj,2025-11-21,VIP,846080,2025-07-09,Paid,Desk Lamp,Home Office,32.0
546081,102209,2025-02-26,2017,1.0,0.05,Cash,Completed,29.0,Tehran,2024-06-02,New,846081,2025-02-26,Paid,HDMI Cable,Accessories,11.0
546082,106220,2025-07-21,2007,1.0,0.1,Gateway,Completed,63.0,Karaj,2025-07-01,VIP,846082,2025-07-21,Paid,Headphones,Electronics,75.0
546083,100852,2025-11-28,2017,1.0,0.0,Gateway,Completed,56.0,Ahvaz,2024-03-07,Regular,846083,2025-11-28,Paid,HDMI Cable,Accessories,11.0
546084,100765,2024-12-25,2002,2.0,0.0,Cash,Completed,35.0,Isfahan,2023-09-15,New,846084,2024-12-25,Paid,Mechanical Keyboard,Electronics,62.0
546085,102244,2024-10-09,2013,1.0,0.3,Wallet,Completed,23.0,Qom,2025-11-08,New,846085,2024-10-09,Paid,Notebook,Stationery,7.0
546086,106898,2024-09-10,2010,1.0,0.1,CardToCard,Completed,33.0,Tehran,2024-04-14,New,846086,2024-09-10,Paid,Fitness Band,Wearables,55.0
546087,105677,2026-01-26,2013,2.0,0.0,CardToCard,Completed,43.0,Isfahan,2024-05-04,VIP,846087,2026-01-26,Failed,Notebook,Stationery,7.0
546088,107746,2026-05-19,2003,2.0,0.0,Cash,Cancelled,23.0,Tehran,2025-03-01,Regular,846088,2026-05-19,Paid,USB-C Cable,Accessories,9.0
546089,107103,2025-11-26,2013,2.0,0.0,Gateway,Completed,49.0,Isfahan,2023-07-05,Regular,846089,2025-11-26,Paid,Notebook,Stationery,7.0
546090,103980,2025-08-21,2001,4.0,0.05,Cash,Completed,25.0,Tabriz,2025-03-02,Regular,846090,2025-08-21,Paid,Wireless Mouse,Electronics,18.0
546091,109272,2025-12-27,2008,1.0,0.15,Gateway,Completed,20.0,Qom,2025-06-15,VIP,846091,2025-12-27,Paid,Phone Case,Accessories,14.0
546092,106957,2025-10-23,2007,2.0,0.2,CardToCard,Completed,26.0,Karaj,2025-02-25,Regular,846092,2025-10-23,Paid,Headphones,Electronics,75.0
546093,100540,2024-09-16,2010,1.0,0.0,Cash,Completed,19.0,Tehran,2023-04-23,New,846093,2024-09-16,Paid,Fitness Band,Wearables,55.0
546094,104546,2024-08-16,2013,1.0,0.1,Gateway,Completed,54.0,Tehran,2024-04-23,Regular,846094,2024-08-16,Paid,Notebook,Stationery,7.0
546095,100290,2026-01-23,2013,2.0,0.1,Cash,Completed,40.0,Tabriz,2024-01-31,Regular,846095,2026-01-23,Paid,Notebook,Stationery,7.0
546096,104179,2026-01-11,2008,1.0,0.05,Gateway,Completed,40.0,Karaj,2024-09-05,VIP,846096,2026-01-11,Paid,Phone Case,Accessories,14.0
546097,101909,2024-09-03,2013,2.0,0.0,Cash,Cancelled,19.0,Kerman,2023-08-14,Regular,846097,2024-09-03,Paid,Notebook,Stationery,7.0
546098,100240,2024-08-23,2011,3.0,0.1,Gateway,Completed,48.0,Shiraz,2024-04-03,Regular,846098,2024-08-23,Paid,Desk Lamp,Home Office,32.0
546099,103074,2026-05-17,2008,2.0,0.1,Gateway,Completed,55.0,Isfahan,2024-03-24,Regular,846099,2026-05-17,Paid,Phone Case,Accessories,14.0
546100,109821,2025-05-12,2007,1.0,0.1,Wallet,Completed,56.0,Tehran,2023-06-27,New,846100,2025-05-12,Paid,Headphones,Electronics,75.0
546101,105647,2025-10-15,2020,1.0,0.05,Gateway,Completed,60.0,Isfahan,2024-05-22,Regular,846101,2025-10-15,Paid,Gaming Controller,Gaming,68.0
546102,104839,2024-02-05,2005,2.0,0.05,Gateway,Completed,58.0,Ahvaz,2025-03-29,Regular,846102,2024-02-05,Paid,Laptop Stand,Accessories,28.0
